Name,Type,File,Line,IsReExport,OriginalFile,UsageCount
showPath,function,src/types/category-to-nerve-sset.ts,238,false,,0
showSimplex,function,src/types/category-to-nerve-sset.ts,244,false,,0
showTerm,const,src/gadt/examples/Term.ts,50,false,,0
shrinkAdjunctionWitness,function,src/types/property-shrinking.ts,321,false,,0
shrinkArray,function,src/types/property-shrinking.ts,90,false,,0
shrinkLensCounterexample,function,src/types/property-shrinking.ts,309,false,,0
shrinkLensGetSetWitnessSpecific,function,src/types/property-shrinking.ts,511,false,,0
shrinkLensWitness,function,src/types/property-shrinking.ts,223,false,,0
shrinkMonadLeftUnitWitness,function,src/types/property-shrinking.ts,297,false,,0
shrinkMonadLeftUnitWitnessSpecific,function,src/types/property-shrinking.ts,486,false,,0
shrinkMonadWitness,function,src/types/property-shrinking.ts,191,false,,0
shrinkNumber,function,src/types/property-shrinking.ts,109,false,,0
shrinkObject,function,src/types/property-shrinking.ts,148,false,,0
shrinkRelationalWitness,function,src/types/property-shrinking.ts,251,false,,0
ShrinkResult,interface,src/types/property-shrinking.ts,14,false,,0
ShrinkStrategy,type,src/types/property-shrinking.ts,11,false,,0
shrinkString,function,src/types/property-shrinking.ts,129,false,,0
shrinkValue,function,src/types/property-shrinking.ts,179,false,,0
sierpinski,function,src/top/Spaces.ts,4,false,,0
sigma2,const,src/types/category-to-nerve-sset.ts,227,false,,0
Signature,type,src/universal/Signature.ts,3,false,,10
simpleGenerator,const,src/types/shift-reset.ts,161,false,,0
simpleWitnessDemo,function,src/examples/simple-witness-demo.ts,14,false,,0
SimplicialSet,interface,src/types/category-to-nerve-sset.ts,112,false,,0
single,function,src/types/measured-fingertree.ts,54,false,,0
Single,const,src/types/fingertree.ts,83,false,,0
sizeMeasure,const,src/types/measured-fingertree.ts,291,false,,0
slice,function,src/types/rope.ts,40,false,,0
SmallCategory,interface,src/types/category-to-nerve-sset.ts,11,false,,0
smithNormalForm,function,src/types/catkit-homology.ts,174,false,,0
snd,const,src/types/gadt-expr.ts,31,false,,0
SNFCertificate,type,src/types/snf-witness.ts,14,false,,0
SNFVerificationWitness,interface,src/types/snf-surface-api.ts,13,false,,0
SNFWitness,type,src/types/snf-witness.ts,10,false,,0
snfWitnessDemo,function,src/examples/snf-witness-demo.ts,13,false,,0
Some,const,src/types/strong-monad.ts,15,false,,0
someFree,const,src/types/optics-free.ts,130,false,,0
SourceRef,type,src/types/math-trace-types.ts,5,false,,0
sp,function,src/types/rel-equipment.ts,439,false,,11
span,function,src/types/diagram-dsl.ts,110,false,,0
spec,function,src/structures/ring/Spec.ts,37,false,,4
SpecImpl,class,src/types/spec-impl.ts,19,false,,0
SpecImplFunctor,class,src/types/spec-impl-refactored.ts,19,false,,0
splitAt,function,src/types/measured-fingertree.ts,302,false,,0
splitWith,function,src/types/measured-fingertree.ts,205,false,,0
spTransportWitness,re-export,src/types/index.ts,170,true,./allegory-witness.js,0
square,function,src/types/diagram-dsl.ts,148,false,,0
Square,type,src/types/double-lax-functor.ts,8,false,,0
squareCommutativityWitness,function,src/types/double-lax-functor-interface.ts,163,false,,0
squareHolds,function,src/types/rel-equipment.ts,224,false,,0
SquareResult,type,src/universal/monad/Diagram.ts,13,false,,0
squareToStringDiagram,function,src/types/double-lax-functor.ts,104,false,,0
squareWitness,function,src/types/witnesses.ts,262,false,,0
SquareWitness,type,src/types/witnesses.ts,43,false,,0
SSet02,type,src/types/catkit-homology.ts,631,false,,0
SSetUpTo3,type,src/types/sset-quasicat.ts,28,false,,0
Star,type,src/types/catkit-traversal.ts,63,false,,0
StarDict,function,src/types/catkit-traversal.ts,78,false,,0
starWander,const,src/types/advanced.ts,178,false,,0
State,type,src/types/strong-monad.ts,94,false,,0
Stoch,type,src/prob/Markov.ts,4,false,,0
StrengthUnitWitness,type,src/types/witnesses.ts,110,false,,0
StrictDoubleFunctor,interface,src/types/double-lax-functor.ts,47,false,,0
stringCategoryAbstraction,function,src/types/spec-impl-refactored.ts,219,false,,0
StringDiagram,interface,src/types/double-lax-functor.ts,98,false,,0
stringLengthAbstraction,function,src/types/spec-impl.ts,206,false,,0
StringMonoid,const,src/laws/examples/ESLintDemo.ts,13,false,,0
StringsOver,function,src/algebra/semiringlike/examples/Monoids.ts,14,false,,0
Strong,interface,src/types/advanced.ts,42,false,,11
StrongArray,const,src/types/strong-monad.ts,55,false,,0
StrongDict,interface,src/types/catkit-optics.ts,22,false,,0
StrongFn,const,src/types/catkit-optics.ts,37,false,,0
StrongForget,function,src/types/catkit-optics.ts,50,false,,0
StrongFree,interface,src/types/optics-free.ts,45,false,,0
StrongMonad,interface,src/types/strong-monad.ts,20,false,,0
StrongMonadLawResults,type,src/types/strong-monad.ts,203,false,,0
StrongMonadWitness,type,src/types/witnesses.ts,71,false,,0
StrongOption,const,src/types/strong-monad.ts,35,false,,0
StrongReader,const,src/types/strong-monad.ts,74,false,,0
StrongState,const,src/types/strong-monad.ts,96,false,,0
StrongWriter,const,src/types/strong-monad.ts,118,false,,0
Subgroup,interface,src/algebra/group/structures.ts,8,false,,4
subgroupFromPredicate,function,src/structures/group/Subgroup.ts,4,false,,0
subset,const,src/types/ultrafilter.ts,94,false,,0
Subset,class,src/types/rel-equipment.ts,27,false,,0
subsetPoset,function,src/order/dsl.ts,28,false,,0
subsetRel,const,src/types/category-to-nerve-sset.ts,813,false,,0
subspace,function,src/top/Subspace.ts,4,false,,0
subst,function,src/universal/Term.ts,12,false,,0
succ,const,src/gadt/basic/BFin.ts,41,false,,0
Sum,type,src/types/adt-sum-prod.ts,5,false,,3
SumMonoid,const,src/types/measured-fingertree.ts,265,false,,0
support,function,src/prob/Dist.ts,17,false,,0
Surj,type,src/types/spec-impl.ts,15,false,,6
Surjection,type,src/types/surjection-types.ts,10,false,,6
surjectionKernel,function,src/types/surjection-types.ts,146,false,,0
SurjectionWitness,type,src/types/witnesses.ts,30,false,,0
SurjectiveLaxDoubleFunctor,class,src/types/double-functor.ts,210,false,,0
surjectiveTo,function,src/structures/group/HomHelpers.ts,10,false,,0
Suspend,interface,src/types/advanced.ts,321,false,,0
T,const,src/types/ultrafilter-monad.ts,30,false,,614
tableProf,function,src/types/category-to-nerve-sset.ts,1058,false,,0
tableToGroup,function,src/algebra/group/iso/GroupToTable.ts,39,false,,0
tagCanonicalType,function,src/algebra/group/IsoClass.ts,101,false,,0
Tagged,type,src/types/catkit-prisms.ts,68,false,,0
TaggedMonoid,const,src/laws/examples/ESLintDemo.ts,22,false,,0
tagGuard,function,src/types/adt-match.ts,53,false,,0
take,function,src/types/measured-fingertree.ts,307,false,,0
tAlgebraToUA,function,src/universal/em/Equivalence.ts,26,false,,0
TCarrier,interface,src/universal/monad/LawvereMonad.ts,21,false,,0
Term,type,src/universal/Term.ts,6,false,,11
termEq,function,src/universal/Term.ts,18,false,,0
TermF,type,src/gadt/examples/Term.ts,5,false,,0
terminalCodensity,function,src/types/codensity-monad.ts,169,false,,0
termInc,const,src/gadt/examples/Term.ts,57,false,,0
testAllegoryLaws,function,src/types/rel-lawcheck.ts,279,false,,0
testBridgeSafety,function,src/examples/bridge-safety-test.ts,16,false,,0
testCompositionLaws,function,src/types/rel-lawcheck.ts,349,false,,0
testCRTIsomorphism,function,src/laws/examples.ts,58,false,,0
testDivisibilityPoset,function,src/laws/examples.ts,36,false,,0
testEMMonoid,function,src/types/em-monoid-examples.ts,468,false,,0
testGaloisLaws,function,src/types/rel-lawcheck.ts,206,false,,0
testLaxFunctorLaws,function,src/types/double-functor-lax-lawcheck.ts,70,false,,0
testMonadLaws,re-export,src/universal/rewrite/index.ts,32,true,./SetMonad,0
testPowersetLattice,function,src/laws/examples.ts,92,false,,0
testResidualLaws,function,src/types/rel-lawcheck.ts,71,false,,0
testRingMultiplicativeLaws,function,src/laws/examples.ts,13,false,,0
testTransformerLaws,function,src/types/rel-lawcheck.ts,150,false,,0
Tet,type,src/types/sset-quasicat.ts,22,false,,0
thinCategory,function,src/types/catkit-posets.ts,34,false,,0
ThinMor,type,src/types/catkit-posets.ts,22,false,,0
thirdIsomorphism,function,src/algebra/group/ThirdIso.ts,17,false,,0
ThirdIsoResult,interface,src/algebra/group/ThirdIso.ts,8,false,,0
timeExecution,function,src/types/bitrel.ts,332,false,,0
timeOperation,function,src/bench/rel-benchmark.ts,96,false,,0
Tiny,const,src/order/dsl.ts,82,false,,0
tmatch,function,src/types/gadt-expr.ts,193,false,,0
toArray,function,src/types/measured-fingertree.ts,59,false,,0
toChainComplex,function,src/types/sset-quasicat.ts,534,false,,0
toChurch,const,src/gadt/Church.ts,5,false,,0
toChurchFix,const,src/gadt/adapters.ts,9,false,,0
toDelimited,const,src/types/shift-reset.ts,143,false,,0
toggleShowMore,function,src/types/display-helpers.ts,347,false,,0
toHomologyQuiver,function,src/types/catkit-homology-bridge.ts,13,false,,0
toListOf,function,src/types/catkit-traversal.ts,182,false,,0
toNumber,const,src/gadt/basic/Nat.ts,15,false,,0
Top,type,src/top/Topology.ts,2,false,,17
Topology,interface,src/types/topology.ts,32,false,,10
toProfunctorLens,function,src/types/optics-profunctor-bridge-safe.ts,90,false,,0
toProfunctorPrism,function,src/types/optics-profunctor-bridge-safe.ts,151,false,,0
toProfunctorTraversal,function,src/types/optics-profunctor-bridge-safe.ts,205,false,,0
toString,function,src/types/rope.ts,25,false,,0
totalOrder,function,src/types/catkit-posets.ts,200,false,,0
toTrivial,function,src/structures/group/GrpCat.ts,38,false,,0
TraceReport,interface,src/types/math-trace-types.ts,33,false,,0
trampoline,const,src/types/cont.ts,173,false,,0
trampolined,const,src/types/cont.ts,182,false,,0
TransformerAdjunctionWitness,type,src/types/witnesses.ts,151,false,,0
transformNatViaLens,function,src/types/freeapp-coyo.ts,260,false,,0
transitiveClosure,function,src/bench/rel-benchmark.ts,125,false,,0
transitiveClosureBit,function,src/bench/rel-benchmark.ts,140,false,,0
transportLeftKanAlongEquivalence,function,src/types/catkit-kan-transport.ts,138,false,,0
transportRightKanAlongEquivalence,function,src/types/catkit-kan-transport.ts,188,false,,0
transportRightKanAlongEquivalenceDebug,function,src/types/catkit-kan-transport-fixed.ts,408,false,,0
transportRightKanAlongEquivalenceFixed,function,src/types/catkit-kan-transport-fixed.ts,89,false,,0
Traversable,interface,src/types/foldable.ts,19,false,,0
traversal,function,src/types/catkit-traversal.ts,103,false,,3
Traversal,type,src/types/optics-witness.ts,135,false,,3
traversalFromPrism,function,src/types/optics-rewrite.ts,42,false,,0
TraversalWitness,type,src/types/optics-witness.ts,139,false,,0
traverseFA,function,src/types/freeapp-coyo.ts,197,false,,0
traverseWith,function,src/types/catkit-traversal.ts,207,false,,0
treeHeight,const,src/types/adt-tree.ts,38,false,,0
treeSize,const,src/types/adt-tree.ts,35,false,,0
treeToArray,const,src/types/adt-tree.ts,41,false,,0
Tri,type,src/types/sset-quasicat.ts,16,false,,1
TriangleResult,type,src/universal/monad/Diagram.ts,8,false,,0
trianglesHold,function,src/types/category-to-nerve-sset.ts,855,false,,0
Trifunctor,interface,src/types/functors.ts,30,false,,0
TripleKind,type,src/types/allegory-witness.ts,70,false,,0
trivial,function,src/structures/group/Group.ts,12,false,,0
Trivial,function,src/structures/ab/AbGroup.ts,21,false,,0
tupleScheme,function,src/structures/group/pairing/PairingScheme.ts,20,false,,0
TwoCategory,interface,src/types/two-category.ts,11,false,,0
TwoElt,type,src/algebra/group/FiniteGroups.ts,14,false,,0
Ty,type,src/types/gadt-expr.ts,5,false,,204
type FiniteSet,re-export,src/universal/rewrite/index.ts,42,true,../../set/Set,0
type FreeAlgebra,re-export,src/universal/rewrite/index.ts,32,true,./SetMonad,0
type RewriteRule,re-export,src/universal/rewrite/index.ts,16,true,./Rules,0
type SetMonad,re-export,src/universal/rewrite/index.ts,32,true,./SetMonad,0
typeCheck,function,src/types/gadt-expr.ts,64,false,,0
typeSafeBridge,const,src/types/optics-profunctor-bridge-safe.ts,403,false,,0
U_underlying,function,src/algebra/semiringlike/free/FreeMonoid.ts,29,false,,0
UAAlgebra,type,src/universal/Algebra.ts,5,false,,0
UAHom,type,src/universal/Hom.ts,5,false,,0
uaModelToTAlgebra,function,src/universal/em/Equivalence.ts,7,false,,0
UF,const,src/types/ultrafilter-monad.ts,25,false,,0
Ultrafilter,interface,src/types/ultrafilter.ts,13,false,,7
ultrafilterFromCodensity,function,src/types/ultrafilter.ts,28,false,,0
ultrafilterToNatComponent,function,src/types/ultrafilter-nat-bridge.ts,42,false,,0
uncps,const,src/types/cont.ts,127,false,,0
unfold,const,src/types/adt-list.ts,62,false,,0
Unfoldable,interface,src/types/foldable.ts,15,false,,0
unfoldCofree,const,src/types/advanced.ts,235,false,,0
unfoldWithSuffix,const,src/types/adt-list.ts,82,false,,0
union,const,src/types/ultrafilter.ts,101,false,,0
unionViaOr,function,src/types/mini-finset.ts,337,false,,0
unit,const,src/types/adt-sum-prod.ts,14,false,,0
Unit,type,src/types/adt-sum-prod.ts,13,false,,0
unitHolds,function,src/types/rel-equipment.ts,204,false,,0
unitNaturalTransformation,function,src/types/codensity-nat-view.ts,263,false,,0
unitsAsAutos,function,src/structures/group/endo/End.ts,55,false,,0
UnitsMod,function,src/structures/group/Units.ts,4,false,,0
unitSquare,function,src/types/category-to-nerve-sset.ts,840,false,,0
unlines,function,src/types/rope.ts,69,false,,0
unpack,const,src/gadt/Reduction.ts,30,false,,0
URI_ExprF,type,src/types/optics-free.ts,217,false,,0
URI_IdFree,type,src/types/optics-free.ts,155,false,,0
URIS,type,src/types/hkt.ts,4,false,,0
URIS2,type,src/types/hkt.ts,10,false,,0
URIS2Free,type,src/types/optics-free.ts,16,false,,0
URIS3,type,src/types/hkt.ts,14,false,,0
URIS3Free,type,src/types/optics-free.ts,17,false,,0
URISFree,type,src/types/optics-free.ts,15,false,,0
URISProf,type,src/types/hkt.ts,24,false,,0
URItoKind,interface,src/types/hkt.ts,2,false,,0
URItoKind2,interface,src/types/hkt.ts,9,false,,0
URItoKind2Free,interface,src/types/optics-free.ts,8,false,,0
URItoKind3,interface,src/types/hkt.ts,13,false,,0
URItoKind3Free,interface,src/types/optics-free.ts,11,false,,0
URItoKindFree,interface,src/types/optics-free.ts,5,false,,0
URItoKindProf,interface,src/types/hkt.ts,23,false,,0
v,const,src/types/optics-rewrite.ts,66,false,,68
V,function,src/structures/ring/Spec.ts,48,false,,69
V4,function,src/algebra/group/finite/StandardGroups.ts,5,false,,0
validateInnerHorn2,function,src/types/category-to-nerve-sset.ts,403,false,,0
validateMathTag,function,src/types/math-trace-annot.ts,64,false,,0
validateOpticEnhanced,function,src/types/optics-profunctor-bridge-safe.ts,413,false,,0
validateOpticLaws,function,src/types/optics-profunctor-bridge-safe.ts,309,false,,0
validateRegistry,function,src/types/math-trace-registry.ts,92,false,,0
validateSSet,function,src/types/sset-quasicat.ts,122,false,,0
Validation,type,src/types/freeapp-coyo.ts,84,false,,0
validationOps,function,src/types/freeapp-coyo.ts,91,false,,0
Var,const,src/universal/Term.ts,8,false,,0
vComp,function,src/types/double-functor.ts,76,false,,0
vcons,const,src/gadt/basic/Vec.ts,39,false,,0
Vec,type,src/types/finvect.ts,4,false,,2
vecConViaLan,function,src/gadt/basic/Vec.Lan.ts,14,false,,0
VecF,type,src/gadt/basic/Vec.ts,19,false,,0
verifyAlgebraLaws,function,src/types/adt-fix.ts,165,false,,0
verifyColimitUniversal,function,src/types/finset-colimits-general.ts,88,false,,0
verifyCompactHausdorff,function,src/types/em-algebra-discrete.ts,134,false,,0
verifyConvergence,function,src/types/em-algebra-discrete.ts,154,false,,0
verifyCoproductUniversal,function,src/types/finset-colimits.ts,125,false,,0
verifyDiagramFunctor,function,src/types/diagram.ts,28,false,,0
verifyEMViaLimits,function,src/types/topology-convergence.ts,70,false,,0
verifyEndNatRoundtrip,function,src/types/codensity-nat-bridge.ts,81,false,,0
verifyGaloisChain,function,src/types/rel-equipment.ts,370,false,,0
verifyLimitUniversal,function,src/types/finset-limits.ts,69,false,,0
verifyNaturality,function,src/types/codensity-nat-view.ts,210,false,,0
verifyPointwiseLimitTransport,function,src/types/pointwise-limit-util.ts,77,false,,0
verifyPresheafColimitNaturality,function,src/types/presheaf-colimits-general.ts,303,false,,0
verifyPresheafColimits,function,src/types/presheaf-colimits.ts,102,false,,0
verifyPrincipalProperty,function,src/types/ultrafilter.ts,253,false,,0
verifyProductUniversalProperty,function,src/types/topology.ts,482,false,,0
verifyProductUP,function,src/structures/group/cat/GroupCat.ts,23,false,,0
verifyPushoutUniversal,function,src/types/quiver-pushout.ts,437,false,,0
verifySNF,function,src/types/snf-surface-api.ts,129,false,,0
verifySNFProperties,function,src/types/snf-witness.ts,140,false,,0
verifySpecImplFunctor,function,src/types/spec-impl-refactored.ts,249,false,,0
verifySurjection,function,src/types/surjection-types.ts,75,false,,0
verifyUltrafilter,function,src/types/ultrafilter-monad.ts,108,false,,0
verifyUltrafilterLaws,function,src/types/ultrafilter.ts,121,false,,0
Vertex,type,src/types/quiver-pushout.ts,13,false,,0
viaLens,function,src/types/freeapp-coyo.ts,182,false,,0
view,function,src/types/catkit-optics.ts,78,false,,1
viewFree,const,src/types/optics-free.ts,124,false,,0
viewO,function,src/types/catkit-traversal.ts,200,false,,0
vnil,const,src/gadt/basic/Vec.ts,36,false,,0
Void,type,src/types/adt-sum-prod.ts,15,false,,0
WanderDict,interface,src/types/catkit-traversal.ts,65,false,,0
WanderFree,interface,src/types/optics-free.ts,170,false,,0
wheel,function,src/types/diagram-dsl.ts,320,false,,0
withHMap,function,src/higher/HFix.ts,21,false,,0
withMap,const,src/types/adt-fix.ts,14,false,,0
withSubCont,const,src/types/shift-reset.ts,125,false,,0
WithWitnesses,type,src/algebra/group/WitnessGuard.ts,3,false,,0
WITNESS_LEVEL,const,src/types/config.ts,12,false,,0
witnessDemo,function,src/examples/comprehensive-witness-demo.ts,20,false,,0
WitnessLevel,type,src/types/config.ts,11,false,,0
WitnessPredicate,type,src/types/property-shrinking.ts,8,false,,0
witnessProgressDemo,function,src/examples/witness-propagation-progress.ts,12,false,,0
Word,type,src/algebra/semiringlike/free/FreeMonoid.ts,6,false,,0
wp,function,src/types/rel-equipment.ts,428,false,,0
wpTransportWitness,re-export,src/types/index.ts,170,true,./allegory-witness.js,0
writer,function,src/types/optics-rewrite.ts,361,false,,0
Writer,type,src/types/strong-monad.ts,116,false,,0
writerArrayEMMonoid,const,src/types/em-monoid-examples.ts,24,false,,0
xor2,const,src/types/mini-finset.ts,219,false,,0
yield_,const,src/types/shift-reset.ts,96,false,,0
Yoneda,function,src/types/yoneda.ts,10,false,,1
Z,const,src/gadt/basic/Nat.ts,4,false,,2
Z_to_Q,function,src/structures/group/homs/Examples24.ts,16,false,,0
Z2,const,src/structures/group/util/FiniteGroups.ts,14,false,,0
Z3,const,src/structures/group/util/FiniteGroups.ts,15,false,,0
Z4,const,src/structures/group/util/FiniteGroups.ts,16,false,,0
Z5,const,src/structures/ab/examples/AbelianGroups.ts,11,false,,0
Z8,const,src/structures/group/util/FiniteGroups.ts,17,false,,0
zero,function,src/structures/ab/AbCategory.ts,21,false,,0
zeroHom,function,src/structures/ab/AbGroup.ts,37,false,,0
zeroMor,function,src/structures/ab/builders/KernelsCokernels.ts,35,false,,0
zeroObject,function,src/structures/ab/builders/KernelsCokernels.ts,31,false,,0
zeros,function,src/types/finvect.ts,14,false,,0
Zmod,function,src/algebra/ring/Ring.ts,15,false,,0
ZmodAdd,function,src/algebra/group/examples.ts,3,false,,0
ZmodAsMonoid,function,src/universal/examples/MonoidSig.ts,11,false,,0
Zn,function,src/structures/group/util/FiniteGroups.ts,3,false,,0
ZnAdd,function,src/algebra/semiringlike/examples/Monoids.ts,3,false,,0
ZnRing,function,src/structures/ring/Ring.ts,58,false,,0
Zplus,const,src/algebra/group/NumberGroups.ts,5,false,,0
zygo,const,src/types/adt-fix.ts,87,false,,0
zygoPair,const,src/types/adt-fix.ts,120,false,,0
